DOI,sample_id,YEAR,DOIlink,dbnanme,dbversion,pykeri_compatible,TF_matzt_complete,TF_mat_complete,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,cri_product_def,cri_product_1o2,cri_product_1o5
10.1039/c8ee03162b,382,2019.0,https://DOI.org/10.1039/c8ee03162b,tematdb,v1.1.6,True,True,True,0.9953271028037384,True,296.777442094662,722.553191489361,295.648232094288,723.209428830462,298.0,722.0,296.0,722.0,298.0,722.0,424.0,426.0,424.0,0.7934862190715237,0.7818865284728641,1.5226387319845247,1.4878759509419952,-1.0,0.0115996905986596,0.0347627810425295,0.0347627810425295,0.0190104103613047,0.0145952150497271,True,True,True,True,0.0438101887682513,0.044460135552439,0.022830616555525,0.0233640318068994,True,True,False
10.1039/c9ee00317g,383,2019.0,https://DOI.org/10.1039/c9ee00317g,tematdb,v1.1.6,True,True,True,1.0,True,300.139931293214,723.006480499587,300.075982384577,723.988991921927,302.0,722.0,302.0,722.0,302.0,722.0,420.0,420.0,420.0,1.22421603031767,1.2267737599900177,1.9864932681956444,1.994764957842732,0.0,-0.0025577296723477,-0.0082716896470875,0.0306436967049632,0.0095273217529225,0.0063305252123434,True,True,True,True,0.0250312820172854,0.0249790937044599,0.0154260259501394,0.0153620588653729,True,True,False
10.1039/c5ee03366g,384,2016.0,https://DOI.org/10.1039/c5ee03366g,tematdb,v1.1.6,True,True,True,0.9421487603305784,True,319.744835965978,774.48662103298,319.651880467119,802.704142800053,320.0,774.0,320.0,802.0,320.0,774.0,454.0,482.0,454.0,1.1634181664353764,1.1079462275568663,2.0759006245015272,1.9415539428442337,14.0,0.05547193887851,0.1343466816572935,0.0181132258370944,0.0067245548840506,0.0054064590417773,True,True,True,True,0.0155689728419764,0.016348470157289,0.0087254782927982,0.0093292416128082,False,False,False
10.1039/c5ee02600h,385,2016.0,https://DOI.org/10.1039/c5ee02600h,tematdb,v1.1.6,True,True,True,0.9953271028037384,True,303.307197610039,728.736955672014,302.855155132723,730.670819157821,304.0,728.0,304.0,730.0,304.0,728.0,424.0,426.0,424.0,0.9282217688520624,0.916891392092444,1.3522567718197644,1.3346577504114778,1.0,0.0113303767596186,0.0175990214082866,0.0157421593172024,0.0096306674079956,0.0093396020977985,True,True,True,True,0.0169594808540968,0.0171690556296718,0.0116413980282885,0.0117949034592195,True,True,True
10.1039/c5ee02423d,386,2015.0,https://DOI.org/10.1039/c5ee02423d,tematdb,v1.1.6,True,True,True,1.0,True,303.505355404089,901.936218678815,302.770416652839,900.595895573685,304.0,900.0,304.0,900.0,304.0,900.0,596.0,596.0,596.0,0.4761795960209281,0.4585861126443145,1.2847891469421169,1.19077798454175,0.0,0.0175934833766135,0.0940111624003667,0.1402733287273361,0.0423903002993379,0.0200437217749656,True,True,True,True,0.2945807210126052,0.3058821993507116,0.1091800386555225,0.1177997330722551,False,False,False
10.1039/c4ee01463d,387,2015.0,https://DOI.org/10.1039/c4ee01463d,tematdb,v1.1.6,True,True,True,0.9867986798679867,True,304.963659147869,904.818295739348,298.807157057654,903.578528827037,306.0,904.0,300.0,902.0,306.0,902.0,598.0,602.0,596.0,0.7197852907058729,0.6952699804435809,1.336603047921723,1.336444227215318,-4.0,0.024515310262292,0.0001588207064049,0.0645849987415008,0.0388331524265631,0.0325751766312104,True,True,True,True,0.0897281447334998,0.0928919708287933,0.048320253976619,0.0483259962715191,True,False,False
10.1039/c3ee41935e,388,2013.0,https://DOI.org/10.1039/c3ee41935e,tematdb,v1.1.6,True,True,True,0.9854368932038836,True,298.560969607481,705.39000435759,295.077971481836,706.077114929208,300.0,704.0,296.0,706.0,300.0,704.0,404.0,410.0,404.0,0.728492263378713,0.7200788713290658,1.136725104602507,1.1181122714669298,-1.0,0.0084133920496471,0.0186128331355772,0.0480232008911409,0.0147789237138411,0.0116703813396708,True,True,True,True,0.0659213601918181,0.0666915844961587,0.0422469783562437,0.0429502493771363,True,True,False
10.1016/j.joule.2019.10.010,389,2020.0,https://DOI.org/10.1016/j.joule.2019.10.010,tematdb,v1.1.6,True,True,True,0.9844961240310076,True,314.499464691392,824.796998059669,309.404851760772,823.702856029802,316.0,824.0,310.0,822.0,316.0,822.0,508.0,512.0,506.0,0.8620948731258163,0.8669297847727135,1.646008477291106,1.6432826825611524,-4.0,-0.0048349116468972,0.0027257947299537,0.0132635633606027,0.0070624671929357,0.0063395170814028,True,True,True,True,0.0153852711274238,0.0152994666852749,0.0080580164340532,0.008071382666755,True,True,True
10.1002/adfm.201906143,390,2019.0,https://DOI.org/10.1002/adfm.201906143,tematdb,v1.1.6,True,True,True,1.0,True,300.0,672.91110497407,299.601196410767,672.881355932203,300.0,672.0,300.0,672.0,300.0,672.0,372.0,372.0,372.0,1.3119166232391817,1.3101474837671854,1.6995829898868653,1.7027423875334229,0.0,0.001769139471996,-0.0031593976465575,0.006399425805154,0.002942429362289,0.0022127231731244,True,True,True,True,0.0048779211207443,0.0048845079538322,0.0037652917469949,0.0037583053384982,True,True,True
10.1002/aenm.201800659,391,2018.0,https://DOI.org/10.1002/aenm.201800659,tematdb,v1.1.6,True,True,True,0.992831541218638,True,308.413461538461,864.705882352941,306.318956870612,863.966900702106,310.0,864.0,308.0,862.0,310.0,862.0,554.0,554.0,552.0,0.9940346440276028,0.9928586044928532,1.3301570634269535,1.327108993139404,-2.0,0.0011760395347494,0.0030480702875494,0.0126332114625502,0.0052008844398712,0.0041205889263173,True,True,True,True,0.0127090253226621,0.0127240791441831,0.0094975336446379,0.0095193473391097,True,True,True
10.1002/adfm.202005202,392,2020.0,https://DOI.org/10.1002/adfm.202005202,tematdb,v1.1.6,True,True,True,0.991150442477876,True,300.882545655309,524.124761212173,299.499497944555,524.477501951057,302.0,524.0,300.0,524.0,302.0,524.0,222.0,224.0,222.0,1.4142880832429336,1.417508532477655,1.6073833123531032,1.6087363906482346,-1.0,-0.0032204492347214,-0.0013530782951314,0.0174140849082535,0.00469780685926,0.0031950146706005,True,True,True,True,0.0123129687045961,0.0122849947702364,0.0108338096920768,0.0108246975759879,True,True,True
10.1002/adfm.201910059,393,2020.0,https://DOI.org/10.1002/adfm.201910059,tematdb,v1.1.6,True,True,True,0.9957805907172996,True,299.550763701707,772.103189129826,300.098789975567,772.699848555985,300.0,772.0,302.0,772.0,302.0,772.0,472.0,470.0,470.0,1.338792488076784,1.3289196100877605,1.9225133034082744,1.91889936208096,1.0,0.0098728779890233,0.0036139413273144,0.0498360012747549,0.012187006247109,0.0062793340885979,True,True,True,True,0.0372245898588405,0.0375011406983932,0.0259223180335889,0.0259711385909837,True,True,False
10.1002/adma.201905210,394,2019.0,https://DOI.org/10.1002/adma.201905210,tematdb,v1.1.6,True,True,True,1.0,True,322.474942174248,872.474942174248,323.095051060486,873.605655930871,324.0,872.0,324.0,872.0,324.0,872.0,548.0,548.0,548.0,0.7257272644784136,0.7133442117460468,1.6419085457313518,1.723900184113779,0.0,0.0123830527323668,-0.0819916383824272,0.1161706342337767,0.0386476287414771,0.0253911630592401,True,True,True,True,0.1600747828004912,0.1628535457649916,0.0707534134807923,0.0673882602393813,False,False,False
10.1002/aenm.201502269,395,2016.0,https://DOI.org/10.1002/aenm.201502269,tematdb,v1.1.6,True,True,True,0.9919354838709676,True,300.0,547.906727815149,300.118718808703,547.97128882243,300.0,546.0,302.0,546.0,302.0,546.0,246.0,244.0,244.0,1.0896724349268032,1.0795100511510884,1.2882065985454654,1.2706850046525653,1.0,0.0101623837757147,0.0175215938929,0.0699273541524647,0.0379820260857227,0.0325079962288301,True,True,True,True,0.0641728210342055,0.0647769366092523,0.0542827169426246,0.0550312263829575,True,False,False
10.1002/aenm.202003304,396,2020.0,https://DOI.org/10.1002/aenm.202003304,tematdb,v1.1.6,True,True,True,0.995967741935484,True,299.586331705273,793.300852618757,299.515972894482,794.675701839303,300.0,792.0,300.0,794.0,300.0,792.0,492.0,494.0,492.0,0.4160084147495619,0.4140143273101128,0.7721017415474296,0.7567193010948724,1.0,0.0019940874394491,0.0153824404525572,0.0216859140055929,0.0119290037753728,0.010940688380533,True,True,True,True,0.0521285465310789,0.0523796220930038,0.0280868606281478,0.0286578047820589,True,True,False
10.1002/aenm.201900354,397,2019.0,https://DOI.org/10.1002/aenm.201900354,tematdb,v1.1.6,True,True,True,0.9961538461538462,True,304.127304838402,822.140835885552,302.849002849002,823.26685660019,306.0,822.0,304.0,822.0,306.0,822.0,516.0,518.0,516.0,0.2235991843348549,0.2259567219266072,0.3559951105237993,0.3567327220618969,-1.0,-0.0023575375917523,-0.0007376115380975,0.0040745038101377,0.001849218983639,0.001643229460354,True,True,True,True,0.0182223554270034,0.0180322310192711,0.0114453926182938,0.0114217271311344,True,True,True
10.1002/aenm.202002588,398,2020.0,https://DOI.org/10.1002/aenm.202002588,tematdb,v1.1.6,True,True,True,1.0,True,323.178807947019,722.542509351993,322.950012379731,722.55906867873,324.0,722.0,324.0,722.0,324.0,722.0,398.0,398.0,398.0,1.1455719825128734,1.1345926849171808,1.8727675671941808,1.8689599080309904,0.0,0.0109792975956926,0.0038076591631903,0.0490474720801161,0.0164762221544826,0.0111420526204412,True,True,True,True,0.0428148320915879,0.0432291453418778,0.0261898342000871,0.0262431911296531,True,True,False
10.1002/adfm.201801617,399,2018.0,https://DOI.org/10.1002/adfm.201801617,tematdb,v1.1.6,True,True,True,0.9787234042553192,True,306.119464124991,766.705851468925,303.759159563331,772.993619460645,308.0,766.0,304.0,772.0,308.0,766.0,458.0,468.0,458.0,0.9260749324364934,0.9253419166707724,1.3148716699897105,1.3186619812592324,1.0,0.000733015765721,-0.0037903112695218,0.0324601857679545,0.0150366364980283,0.0119609071231515,True,True,True,True,0.0350513599180922,0.0350791260864318,0.0246869610995638,0.0246160018482956,True,True,False
10.1002/aenm.201803072,400,2018.0,https://DOI.org/10.1002/aenm.201803072,tematdb,v1.1.6,True,True,True,0.9770992366412212,True,310.530038191848,823.043478260869,300.0,822.803347280334,312.0,822.0,300.0,822.0,312.0,822.0,510.0,522.0,510.0,0.7453235334224971,0.7522351327243585,1.3156667633290513,1.270885276950729,-6.0,-0.0069115993018613,0.0447814863783222,0.0506607139742545,0.0194281914074174,0.0119854976376944,True,True,True,True,0.0679714401900373,0.0673469129137553,0.0385057336601458,0.0398625390450711,True,False,False
10.1002/adfm.202007340,401,2020.0,https://DOI.org/10.1002/adfm.202007340,tematdb,v1.1.6,True,True,True,1.0,True,322.799897319689,822.030405951447,322.199798183652,822.199798183653,324.0,822.0,324.0,822.0,324.0,822.0,498.0,498.0,498.0,0.9627200085249688,0.9741766234423276,1.58814909478168,1.605852137150444,0.0,-0.0114566149173587,-0.0177030423687638,0.0274523351464401,0.0142989642795854,0.0120776515900712,True,True,True,True,0.0285153885899819,0.0281800389024274,0.0172857417711238,0.0170951823716185,True,True,False
10.1002/aenm.201902986,402,2019.0,https://DOI.org/10.1002/aenm.201902986,tematdb,v1.1.6,True,True,True,1.0,True,300.311193866844,475.0,300.172074729596,475.172074729596,302.0,474.0,302.0,474.0,302.0,474.0,172.0,172.0,172.0,1.231605943001535,1.222543867799515,1.29306595184101,1.2821501724449451,0.0,0.0090620752020198,0.0109157793960648,0.0420509536097604,0.0159549227934304,0.0115367322492444,True,True,True,True,0.0341431882890061,0.0343962738003413,0.0325203471252878,0.0327972140186769,True,True,False
10.1002/adfm.202005479,403,2020.0,https://DOI.org/10.1002/adfm.202005479,tematdb,v1.1.6,True,True,True,1.0,True,300.470477240089,673.491123738654,300.280331250434,673.547365477107,302.0,672.0,302.0,672.0,302.0,672.0,370.0,370.0,370.0,1.0231951087730016,0.9876251348904836,1.2893243843662034,1.2365581798030552,0.0,0.035569973882518,0.0527662045631482,0.0694730913129291,0.0421693428246871,0.0355791333421095,True,True,True,True,0.0678981855144324,0.0703435836721924,0.0538833300256554,0.0561826305042873,True,False,False
10.1002/adma.202003730,404,2020.0,https://DOI.org/10.1002/adma.202003730,tematdb,v1.1.6,True,True,True,1.0,True,319.06976744186,970.506912442396,318.60561975146,970.153908739575,320.0,970.0,320.0,970.0,320.0,970.0,650.0,650.0,650.0,1.4082315153665013,1.3898641434064611,2.66641648038452,2.616983886027992,0.0,0.0183673719600401,0.0494325943565279,0.0563004932038948,0.029316009818957,0.0227544275521409,True,True,True,True,0.0399795719592614,0.0405079111300088,0.0211146659263731,0.0215135039632768,True,False,False
10.1002/aenm.201803249,405,2018.0,https://DOI.org/10.1002/aenm.201803249,tematdb,v1.1.6,True,True,True,0.9900497512437813,True,300.038325602987,699.854041016847,300.0,700.0,302.0,698.0,300.0,700.0,302.0,698.0,396.0,400.0,396.0,0.4814336442524578,0.4806483584833976,0.862144420131291,0.8545610661789617,0.0,0.0007852857690601,0.0075833539523293,0.0108868960774554,0.0023638556261482,0.0016131173923585,True,True,True,True,0.022613492445797,0.0226504384864793,0.012627694181211,0.0127397520298164,True,True,True
10.1002/adfm.201803617,406,2018.0,https://DOI.org/10.1002/adfm.201803617,tematdb,v1.1.6,True,True,True,1.0,True,300.0,599.674267100977,299.819176372379,599.86158191337,300.0,598.0,300.0,598.0,300.0,598.0,298.0,298.0,298.0,1.1470068620882103,1.1343776753308812,1.2782223157089785,1.2638143678692637,0.0,0.0126291867573291,0.0144079478397147,0.0173234571224405,0.0127970804788729,0.0126291867573295,True,True,True,True,0.0151031852511343,0.0152713311440896,0.0135527731831468,0.0137072797737274,True,True,True
10.1002/adma.201703148,407,2017.0,https://DOI.org/10.1002/adma.201703148,tematdb,v1.1.6,True,True,True,0.9644444444444444,True,330.230326295585,764.491362763915,323.260137442756,773.271719697554,332.0,764.0,324.0,772.0,332.0,764.0,432.0,448.0,432.0,0.7907030471506348,0.7825681273917336,1.823471383201032,1.7626484683504018,0.0,0.0081349197589011,0.0608229148506298,0.0329411186396957,0.0113557424226615,0.0075483647028361,True,True,True,True,0.0416605434346077,0.0420936113888091,0.0180650592837211,0.018688422127938,True,False,False
10.1002/aenm.201602582,408,2017.0,https://DOI.org/10.1002/aenm.201602582,tematdb,v1.1.6,True,True,True,1.0,True,300.0,872.706837635487,299.866593852395,872.119285379934,300.0,872.0,300.0,872.0,300.0,872.0,572.0,572.0,572.0,1.0783569959132129,1.0696588100079756,1.453260724045229,1.4455420666375438,0.0,0.0086981859052372,0.0077186574076852,0.0148078128045916,0.0094835300182706,0.0087487770530604,True,True,True,True,0.013731828013089,0.0138434916499039,0.0101893710877792,0.0102437785425614,True,True,True
10.1002/adma.202005612,409,2020.0,https://DOI.org/10.1002/adma.202005612,tematdb,v1.1.6,True,True,True,0.98,True,324.628450106157,717.51588682506,322.805859290118,723.562339432515,326.0,716.0,324.0,722.0,326.0,716.0,390.0,398.0,390.0,1.320934124880232,1.311126915043824,2.678164221407128,2.6366597487491954,2.0,0.0098072098364079,0.0415044726579325,0.2242996657686,0.0456456716395478,0.0226306189684371,True,True,True,True,0.1698038240846697,0.1710739541649199,0.0837512740913069,0.085069628675071,False,False,False
10.1002/adfm.201806613,410,2019.0,https://DOI.org/10.1002/adfm.201806613,tematdb,v1.1.6,True,True,True,0.995475113122172,True,325.279464799892,765.928589388986,325.806451612903,766.129032258064,326.0,764.0,326.0,766.0,326.0,764.0,438.0,440.0,438.0,1.2786083646925528,1.2661178496459222,2.338300807043282,2.3083670233059057,1.0,0.0124905150466305,0.029933783737376,0.0362538825683842,0.0198469485252336,0.0158962557535536,True,True,True,True,0.0283541728409556,0.0286338926337093,0.0155043707204747,0.0157054238785925,True,True,False
10.1002/adfm.201807235,411,2018.0,https://DOI.org/10.1002/adfm.201807235,tematdb,v1.1.6,True,True,True,0.9957081545064378,True,307.756097560975,773.0,308.219399538106,772.422632794457,308.0,772.0,310.0,772.0,310.0,772.0,464.0,462.0,462.0,1.2945957510142627,1.2988992625464113,1.587742279832251,1.5999775018477276,1.0,-0.0043035115321485,-0.0122352220154766,0.0161264644535592,0.0089424566451055,0.0078433046425234,True,True,True,True,0.0124567568222936,0.0124154851100187,0.0101568526947982,0.0100791820103318,True,True,True
10.1002/adfm.201903157,412,2019.0,https://DOI.org/10.1002/adfm.201903157,tematdb,v1.1.6,True,True,True,0.9739583333333334,True,309.476661951909,1056.89981096408,302.779815765875,1070.85778919051,310.0,1056.0,304.0,1070.0,310.0,1056.0,746.0,766.0,746.0,0.4285407111935191,0.427716850778934,0.6665312800960296,0.6644252121396168,4.0,0.000823860414585,0.0021060679564127,0.0094110490109464,0.0039648665989933,0.0035095681191417,True,True,True,True,0.0219606883666571,0.0220029886449589,0.0141194408904419,0.0141641961186881,True,True,True
10.1002/adma.201705942,413,2018.0,https://DOI.org/10.1002/adma.201705942,tematdb,v1.1.6,True,True,True,0.9958333333333332,True,300.0,779.645889021309,300.106169260502,779.855177499745,300.0,778.0,302.0,778.0,302.0,778.0,478.0,476.0,476.0,1.5457701128092187,1.5530318679309183,2.29895695331138,2.311128487449083,1.0,-0.0072617551216997,-0.0121715341377028,0.0724004357508074,0.0243345413653709,0.0199866691620765,True,True,True,True,0.0468377769442248,0.046618770191281,0.0314927322351656,0.0313268760884513,True,False,False
10.1002/adma.201903387,414,2019.0,https://DOI.org/10.1002/adma.201903387,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1002/aenm.201601450,415,2016.0,https://DOI.org/10.1002/aenm.201601450,tematdb,v1.1.6,True,True,True,1.0,True,303.529411764705,922.689075630252,302.514668901927,922.129086336965,304.0,922.0,304.0,922.0,304.0,922.0,618.0,618.0,618.0,1.3868771885311242,1.225027138392291,2.2834425792699173,1.9823852380531,0.0,0.1618500501388331,0.3010573412168174,0.3801646685428637,0.2100133315130955,0.1655291753567044,True,True,True,True,0.2741155970309855,0.3103316299113068,0.1664875096900458,0.1917713375005875,False,False,False
10.1002/aenm.201700446,416,2017.0,https://DOI.org/10.1002/aenm.201700446,tematdb,v1.1.6,True,True,True,1.0,True,331.326614647209,922.56654587795,330.371713508612,922.756119673617,332.0,922.0,332.0,922.0,332.0,922.0,590.0,590.0,590.0,0.6362058784904171,0.642450731291513,0.940636080430472,0.9416792846864772,0.0,-0.0062448528010958,-0.0010432042560052,0.0114244740474479,0.0067193795781747,0.006244852801096,True,True,True,True,0.017957196614649,0.0177826461874849,0.0121454771777621,0.0121320222640892,True,True,True
10.1002/aenm.201800087,417,2018.0,https://DOI.org/10.1002/aenm.201800087,tematdb,v1.1.6,True,True,True,0.9636363636363636,True,326.392030415323,856.864190094137,323.115867919911,873.321140165212,328.0,856.0,324.0,872.0,328.0,856.0,528.0,548.0,528.0,0.5377593960536823,0.5075746478239426,1.0639228146831086,0.9304110716679934,6.0,0.0301847482297397,0.1335117430151151,0.0475924592235204,0.0216468551199373,0.0184811298814473,True,True,True,True,0.0885013996459662,0.0937644530268744,0.0447329999570466,0.0511520774771081,False,False,False
10.1002/aenm.201802116,418,2018.0,https://DOI.org/10.1002/aenm.201802116,tematdb,v1.1.6,True,True,True,1.0,True,300.514579759862,900.468018720748,300.472069236821,900.944138473642,302.0,900.0,302.0,900.0,302.0,900.0,598.0,598.0,598.0,0.6538856726411494,0.6456012611530906,1.414290588292629,1.376152097727931,0.0,0.0082844114880588,0.0381384905646982,0.0381384905646982,0.0112200352385432,0.0083692036089303,True,True,True,True,0.0583259309087637,0.0590743743229065,0.0269665165563606,0.027713862899069,True,True,False
10.1002/aenm.201803242,419,2019.0,https://DOI.org/10.1002/aenm.201803242,tematdb,v1.1.6,True,True,True,0.9930555555555556,True,298.671096345514,871.954528710107,297.838340908851,872.348480853801,300.0,870.0,298.0,872.0,300.0,870.0,570.0,574.0,570.0,0.8632726200441583,0.8482501745577085,1.6801214297382023,1.6774613448360662,0.0,0.0150224454864498,0.002660084902136,0.0487017815278691,0.0170331439722231,0.0147715546218607,True,True,True,True,0.0564152973198408,0.0574144079053836,0.0289870604980367,0.0290330276031658,True,True,False
10.1002/aenm.201901334,420,2019.0,https://DOI.org/10.1002/aenm.201901334,tematdb,v1.1.6,True,True,True,0.8907563025210085,True,298.273394384134,772.765124858721,297.943410657926,722.513136712936,300.0,772.0,298.0,722.0,300.0,722.0,472.0,424.0,422.0,1.3335461248438851,1.414466778525461,2.405198148259117,2.4078335946625864,-26.0,-0.0809206536815756,-0.0026354464034694,0.0114856940927596,0.0045887586243517,0.0036518324484966,True,True,True,True,0.0086128960062062,0.0081201582583177,0.0047753629367597,0.0047701361581713,True,False,False
10.1002/aenm.202000757,421,2020.0,https://DOI.org/10.1002/aenm.202000757,tematdb,v1.1.6,True,True,True,0.9708029197080292,True,306.369426751592,573.487261146496,300.216262975778,575.086505190311,308.0,572.0,302.0,574.0,308.0,572.0,264.0,272.0,264.0,1.313484613587164,1.2711552546936573,1.6585540487734176,1.6084258669579252,-2.0,0.0423293588935067,0.0501281818154923,0.088430067714472,0.0499516810753454,0.0467074130786386,True,True,True,True,0.0673247838609749,0.0695666932799513,0.0533175676607406,0.0549792623527766,True,False,False
10.1038/s41467-018-08223-5,422,2019.0,https://DOI.org/10.1038/s41467-018-08223-5,tematdb,v1.1.6,True,True,True,0.9851632047477744,True,303.472222222222,969.38775510204,304.137931034482,977.241379310344,304.0,968.0,306.0,976.0,306.0,968.0,664.0,670.0,662.0,0.9236681287536248,0.9148434113824432,1.516331034482752,1.5062211834889014,5.0,0.0088247173711814,0.0101098509938506,0.0053434650296499,0.0027059366221847,0.0022666977809246,True,True,True,True,0.0057850486157407,0.0058408520662299,0.0035239435902416,0.0035475965205009,True,True,True
